run_index	run_name	replicate	config_file	result_dir	fastq_file	genome	AAV	IS_site_bias	clonality	genome_fnam	AAV_genome_fnam	tes_panel_fnam	prob_file	empirical_sizes	sampling_prob_bed	expansion	events	seed	fastq_md5sum
35	HESI_ISA_simulation_035	rep2	config_files/HESI_ISA_simulation_035.yaml	simulation_output/HESI_ISA_simulation_035	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[100, 1]	901	3402	401eb2f9105d141dbcddce233b86301f
35	HESI_ISA_simulation_035	rep3	config_files/HESI_ISA_simulation_035.yaml	simulation_output/HESI_ISA_simulation_035	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		[100, 1]	901	3403	6eba5c3784433c2b030e885162360e01
36	HESI_ISA_simulation_036	rep1	config_files/HESI_ISA_simulation_036.yaml	simulation_output/HESI_ISA_simulation_036	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		1	1000	3501	c0c9b7bdbd2170f90d999938882e5cb3
36	HESI_ISA_simulation_036	rep2	config_files/HESI_ISA_simulation_036.yaml	simulation_output/HESI_ISA_simulation_036	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		1	1000	3502	f7400e4379a5c227bb43a99022a425c4
36	HESI_ISA_simulation_036	rep3	config_files/HESI_ISA_simulation_036.yaml	simulation_output/HESI_ISA_simulation_036	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt		1	1000	3503	8dd9cf5a8ab4d167879c00b20b5eae57
37	HESI_ISA_simulation_037	rep1	config_files/HESI_ISA_simulation_037.yaml	simulation_output/HESI_ISA_simulation_037	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	3601	c1bb93aabb969a76b71212e8b59b0fb9
37	HESI_ISA_simulation_037	rep2	config_files/HESI_ISA_simulation_037.yaml	simulation_output/HESI_ISA_simulation_037	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	3602	082dfe3dc00731257748c894959f25f2
37	HESI_ISA_simulation_037	rep3	config_files/HESI_ISA_simulation_037.yaml	simulation_output/HESI_ISA_simulation_037	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	3603	f32a4cfea8612ed9e9a0c2e320b11847
38	HESI_ISA_simulation_038	rep1	config_files/HESI_ISA_simulation_038.yaml	simulation_output/HESI_ISA_simulation_038	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	3701	ca1b233bd54cbb7390c52540530c3121
38	HESI_ISA_simulation_038	rep2	config_files/HESI_ISA_simulation_038.yaml	simulation_output/HESI_ISA_simulation_038	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	3702	38806a8caca84d574752746ae6fe9e4b
38	HESI_ISA_simulation_038	rep3	config_files/HESI_ISA_simulation_038.yaml	simulation_output/HESI_ISA_simulation_038	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	3703	ca0271946af4a801835c9d837faaf151
39	HESI_ISA_simulation_039	rep1	config_files/HESI_ISA_simulation_039.yaml	simulation_output/HESI_ISA_simulation_039	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	3801	cef2113631484d82470239c0049b3a9a
39	HESI_ISA_simulation_039	rep2	config_files/HESI_ISA_simulation_039.yaml	simulation_output/HESI_ISA_simulation_039	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	3802	eab2efd5fe16019df38855eb31511946
39	HESI_ISA_simulation_039	rep3	config_files/HESI_ISA_simulation_039.yaml	simulation_output/HESI_ISA_simulation_039	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[100, 1]	901	3803	19c242ef58fc711441f9ab1becdcb707
40	HESI_ISA_simulation_040	rep1	config_files/HESI_ISA_simulation_040.yaml	simulation_output/HESI_ISA_simulation_040	rep1_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	3901	25d9fc5fed6d4867e034c517050e9b32
40	HESI_ISA_simulation_040	rep2	config_files/HESI_ISA_simulation_040.yaml	simulation_output/HESI_ISA_simulation_040	rep2_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	3902	fe9c8b10bc9e2429af471a7d8531f736
40	HESI_ISA_simulation_040	rep3	config_files/HESI_ISA_simulation_040.yaml	simulation_output/HESI_ISA_simulation_040	rep3_simulated_reads.fastq.gz	HG002	rAAVrh74.MHCK7.microdystrophin	Liver	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_tes_panel.fa	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_breakend_prob.bed	../AAVs/rAAVrh74.MHCK7.microdystrophin/rAAVrh74.MHCK7.microdystrophin_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	1	1000	3903	3b3e3ec8dac5f3f49d4cdd84a25088cc
41	HESI_ISA_simulation_041	rep1	config_files/HESI_ISA_simulation_041.yaml	simulation_output/HESI_ISA_simulation_041	rep1_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[900, 1]	101	4001	8707b67ff178e8dc68e1a0acfb6a8e24
41	HESI_ISA_simulation_041	rep2	config_files/HESI_ISA_simulation_041.yaml	simulation_output/HESI_ISA_simulation_041	rep2_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[900, 1]	101	4002	6c5932d30ae552cbcd9bb67b6a7236df
41	HESI_ISA_simulation_041	rep3	config_files/HESI_ISA_simulation_041.yaml	simulation_output/HESI_ISA_simulation_041	rep3_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[900, 1]	101	4003	b0a919fab2fd4a5f368a6f6320af9a15
42	HESI_ISA_simulation_042	rep1	config_files/HESI_ISA_simulation_042.yaml	simulation_output/HESI_ISA_simulation_042	rep1_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[500, 1]	501	4101	14b64507df088b6ae3b1d59082a62c81
42	HESI_ISA_simulation_042	rep2	config_files/HESI_ISA_simulation_042.yaml	simulation_output/HESI_ISA_simulation_042	rep2_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[500, 1]	501	4102	82fee5f0470cec53e53ae6e64c24ed02
42	HESI_ISA_simulation_042	rep3	config_files/HESI_ISA_simulation_042.yaml	simulation_output/HESI_ISA_simulation_042	rep3_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[500, 1]	501	4103	57c791e8a425900b1ee555294be47f3d
43	HESI_ISA_simulation_043	rep1	config_files/HESI_ISA_simulation_043.yaml	simulation_output/HESI_ISA_simulation_043	rep1_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[100, 1]	901	4201	dae26b79c709c90a9dce9e16d5f80b15
43	HESI_ISA_simulation_043	rep2	config_files/HESI_ISA_simulation_043.yaml	simulation_output/HESI_ISA_simulation_043	rep2_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[100, 1]	901	4202	ad506cdc6eaf5d53654b4427385abeba
43	HESI_ISA_simulation_043	rep3	config_files/HESI_ISA_simulation_043.yaml	simulation_output/HESI_ISA_simulation_043	rep3_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	100/900	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		[100, 1]	901	4203	31f6d7501fbc699747da5c977bb2d8f1
44	HESI_ISA_simulation_044	rep1	config_files/HESI_ISA_simulation_044.yaml	simulation_output/HESI_ISA_simulation_044	rep1_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		1	1000	4301	2b5a1c6ebaaeac64af86d270c2d84709
44	HESI_ISA_simulation_044	rep2	config_files/HESI_ISA_simulation_044.yaml	simulation_output/HESI_ISA_simulation_044	rep2_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		1	1000	4302	fa6e6ae56284ef32819544f0b57920aa
44	HESI_ISA_simulation_044	rep3	config_files/HESI_ISA_simulation_044.yaml	simulation_output/HESI_ISA_simulation_044	rep3_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	uniform	1000	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt		1	1000	4303	75cc7751edc18b03e7ef995f20b45c5b
45	HESI_ISA_simulation_045	rep1	config_files/HESI_ISA_simulation_045.yaml	simulation_output/HESI_ISA_simulation_045	rep1_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	4401	aab323b67ac5afe358fd2147201e0a37
45	HESI_ISA_simulation_045	rep2	config_files/HESI_ISA_simulation_045.yaml	simulation_output/HESI_ISA_simulation_045	rep2_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	4402	52d653236e66d0f5532e5f4166700d68
45	HESI_ISA_simulation_045	rep3	config_files/HESI_ISA_simulation_045.yaml	simulation_output/HESI_ISA_simulation_045	rep3_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	Liver	900/100	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[900, 1]	101	4403	be4454ef003313d1e48fa55a41f658db
46	HESI_ISA_simulation_046	rep1	config_files/HESI_ISA_simulation_046.yaml	simulation_output/HESI_ISA_simulation_046	rep1_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	4501	838609899c0d90b5355f64e422528496
46	HESI_ISA_simulation_046	rep2	config_files/HESI_ISA_simulation_046.yaml	simulation_output/HESI_ISA_simulation_046	rep2_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	4502	b709dcc688eab53a6b7c3f1829fecfae
46	HESI_ISA_simulation_046	rep3	config_files/HESI_ISA_simulation_046.yaml	simulation_output/HESI_ISA_simulation_046	rep3_simulated_reads.fastq.gz	HG002	pFZ-CBI-CAG-FXNco3	Liver	500/500	../genomes/HG002_GRCh38.hap1.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_tes_panel.fa	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_breakend_prob.bed	../AAVs/pFZ-CBI-CAG-FXNco3/pFZ-CBI-CAG-FXNco3_ISlen.txt	../integration_site_bias/liver_integration_bias.bed	[500, 1]	501	4503	f64f19b149d521b565c677653eade5cd
